Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
12461,20,68,76,75,5.7,1
12462,21,78,64,69,7.1,1
12463,21,77,72,63,6.6,1
12464,25,53,63,72,2.8,1
12465,25,71,71,84,7.4,1
12466,22,79,80,78,7.5,1
12467,20,64,55,52,3.8,1
12468,18,62,62,76,5.6,1
12469,19,66,62,72,7.0,1
12470,18,78,80,46,5.0,1
12471,21,79,70,72,7.9,1
12472,22,67,78,91,10.7,1
12473,21,73,48,60,3.8,1
12474,18,50,54,62,2.5,1
12475,21,72,58,75,6.2,1
12476,25,79,64,64,7.1,1
12477,20,51,71,72,5.0,1
12478,18,79,82,86,8.7,1
12479,19,69,40,57,2.6,1
12480,19,85,78,73,7.0,1
12481,25,60,60,63,4.2,1
12482,20,91,92,95,9.3,1
12483,17,95,97,87,9.9,1
12484,17,69,42,63,3.8,1
12485,23,52,68,68,4.3,1
12486,23,92,89,79,7.4,1
12487,18,60,63,64,4.6,1
12488,25,69,71,55,5.4,1
12489,25,65,68,69,5.6,1
12490,21,53,58,58,1.3,1
12491,19,59,69,70,5.5,1
12492,19,60,39,58,4.0,1
12493,19,65,59,62,4.4,1
12494,22,94,76,88,8.7,1
12495,20,67,61,43,2.7,1
12496,24,87,84,68,7.3,1
12497,21,74,60,67,4.9,1
12498,17,84,50,75,4.9,1
12499,25,72,75,90,7.2,1
12500,17,69,60,78,6.2,1
12501,22,72,64,67,6.8,1
12502,17,76,97,60,7.6,1
12503,19,51,55,82,4.8,1
12504,21,65,44,56,4.2,1
12505,23,63,61,60,3.1,1
12506,24,58,65,60,3.7,1
12507,25,78,100,91,12.0,1
12508,22,80,84,67,8.2,1
12509,25,43,54,73,2.5,1
12510,24,60,55,49,2.6,1
12511,25,74,79,73,6.6,1
12512,20,75,86,68,6.7,1
12513,25,63,57,78,6.7,1
12514,23,78,57,64,4.9,1
12515,21,69,70,64,5.2,1
12516,21,62,70,80,6.2,1
12517,17,75,48,66,5.7,1
12518,18,48,40,63,0.6,1
12519,19,84,66,55,5.0,1
12520,24,55,58,59,3.6,1
12521,22,57,63,62,5.9,1
12522,21,98,100,91,12.0,1
12523,17,82,68,58,6.3,1
12524,25,88,65,71,4.8,1
12525,19,100,74,81,7.5,1
12526,19,57,72,85,6.6,1
12527,18,71,69,79,6.4,1
12528,20,61,49,80,6.8,1
12529,18,85,73,90,10.0,1
12530,25,82,52,57,3.0,1
12531,23,64,77,86,6.5,1
12532,24,59,54,66,3.5,1
12533,19,67,61,94,6.7,1
12534,22,50,66,76,3.5,1
12535,22,82,75,68,4.6,1
12536,17,50,47,69,4.9,1
12537,22,76,74,83,7.6,1
12538,19,77,46,89,7.5,1
12539,19,56,51,44,2.8,1
12540,19,65,84,80,5.6,1
12541,24,78,60,65,3.9,1
12542,21,35,40,67,2.7,1
12543,20,70,49,60,5.0,1
12544,25,70,53,58,4.8,1
12545,25,93,79,90,10.8,1
12546,17,64,50,80,6.5,1
12547,18,68,56,46,2.5,1
12548,24,75,66,60,4.3,1
12549,21,69,70,65,7.7,1
12550,23,75,100,88,10.1,1
12551,17,39,47,73,2.0,1
12552,21,53,61,50,1.4,1
12553,19,86,68,90,9.6,1
12554,18,68,72,72,6.4,1
12555,18,81,62,64,3.6,1
12556,25,69,63,67,6.7,1
12557,20,49,47,56,0.5,1
12558,20,66,58,66,5.5,1
12559,23,91,65,86,6.2,1
12560,18,57,70,70,7.5,1
12561,19,56,42,69,3.3,1
12562,19,75,71,86,5.7,1
12563,22,57,63,71,3.5,1
12564,19,58,64,62,6.1,1
12565,21,61,59,52,3.5,1
12566,20,48,52,69,4.6,1
12567,19,66,44,60,3.3,1
12568,24,70,67,77,6.9,1
12569,19,70,80,85,7.4,1
12570,22,76,62,67,5.0,1
12571,23,58,61,63,5.6,1
12572,23,39,56,58,2.3,1
12573,18,56,53,79,4.8,1
12574,19,88,52,68,5.4,1
12575,20,82,85,100,11.3,1
12576,23,62,47,67,3.1,1
12577,18,90,66,86,8.7,1
12578,19,68,83,71,7.7,1
12579,23,61,89,69,6.1,1
12580,23,86,65,87,9.4,1
12581,19,74,64,70,6.3,1
12582,17,85,70,82,6.4,1
12583,19,60,47,69,5.4,1
12584,21,76,74,72,8.2,1
12585,23,100,73,80,7.9,1
12586,20,44,64,60,4.1,1
12587,17,36,46,64,2.6,1
12588,22,53,58,62,5.1,1
12589,18,72,68,78,3.7,1
12590,19,63,69,54,5.4,1
12591,20,75,83,75,8.2,1
12592,22,54,43,66,4.5,1
12593,22,77,58,64,5.4,1
12594,23,55,81,48,5.6,1
12595,21,70,72,93,7.4,1
12596,23,38,44,58,0.6,1
12597,18,36,59,53,4.2,1
12598,17,65,83,61,6.0,1
12599,24,78,68,65,8.1,1
12600,17,56,67,63,4.4,1
12601,18,48,51,67,1.4,1
12602,22,72,57,71,6.9,1
12603,17,61,56,60,4.1,1
12604,19,47,46,68,2.9,1
12605,23,51,47,67,4.1,1
12606,24,67,75,67,5.1,1
12607,20,48,48,71,4.2,1
12608,19,45,53,35,0.6,1
12609,17,93,64,80,7.5,1
12610,25,79,90,90,8.3,1
12611,22,56,66,63,6.9,1
12612,22,59,58,56,3.0,1
12613,25,75,58,50,5.1,1
12614,17,60,43,65,5.5,1
12615,22,71,54,68,6.8,1
12616,21,66,52,90,7.0,1
12617,22,57,61,59,3.9,1
12618,24,62,66,72,5.7,1
12619,21,77,75,84,6.5,1
12620,18,98,71,61,8.7,1
12621,18,75,49,75,7.0,1
12622,21,60,85,65,7.2,1
12623,19,94,76,60,5.7,1
12624,19,87,81,72,8.6,1
12625,24,80,80,68,6.4,1
12626,23,59,56,53,3.6,1
12627,17,83,80,76,8.6,1
12628,21,71,64,83,7.0,1
12629,25,73,50,69,4.5,1
12630,20,59,45,89,4.4,1
12631,17,76,60,73,6.2,1
12632,24,82,96,78,6.5,1
12633,21,82,51,81,5.9,1
12634,18,81,58,61,6.2,1
12635,17,73,81,93,9.2,1
12636,19,94,99,69,7.9,1
12637,25,76,56,74,5.9,1
12638,17,80,67,84,7.6,1
12639,20,63,63,43,3.2,1
12640,24,70,75,68,6.4,1
12641,24,80,74,82,9.5,1
12642,24,62,55,56,5.0,1
12643,24,73,62,64,3.6,1
12644,20,63,56,78,4.1,1
12645,24,61,58,51,3.1,1
12646,25,62,57,73,3.8,1
12647,23,58,65,70,4.7,1
12648,18,34,57,45,2.4,1
12649,25,76,46,64,5.5,1
12650,24,83,68,78,7.5,1
12651,21,60,60,75,3.5,1
12652,19,71,86,87,8.8,1
12653,23,91,66,66,6.6,1
12654,18,74,56,80,7.8,1
12655,19,65,72,38,4.1,1
12656,25,69,81,83,7.4,1
12657,20,45,56,53,3.1,1
12658,20,82,68,66,7.5,1
12659,19,55,73,67,5.9,1
12660,21,75,65,61,6.7,1
12661,19,59,63,57,2.9,1
12662,25,49,75,71,3.5,1
12663,19,61,65,55,6.8,1
12664,18,52,64,60,3.4,1
12665,21,66,62,70,6.5,1
12666,22,40,63,62,2.5,1
12667,17,65,70,73,7.4,1
12668,22,58,69,67,2.8,1
12669,19,93,67,85,6.7,1
12670,20,84,62,83,6.9,1
12671,22,63,56,56,4.0,1
12672,24,85,68,90,6.8,1
12673,25,82,70,60,6.1,1
12674,22,60,57,70,4.3,1
12675,23,61,59,71,3.3,1
12676,21,60,50,72,1.2,1
12677,25,83,64,80,6.3,1
12678,20,65,55,49,2.1,1
12679,22,59,60,77,5.7,1
12680,21,77,83,65,4.9,1
12681,17,93,74,84,7.0,1
12682,21,80,68,68,4.8,1
12683,21,54,60,79,4.8,1
12684,25,61,64,74,7.1,1
12685,17,76,76,79,6.2,1
12686,21,86,71,65,6.2,1
12687,23,75,43,83,6.5,1
12688,22,51,71,37,2.1,1
12689,22,74,79,81,7.2,1
12690,23,84,66,76,6.8,1
12691,22,56,62,62,3.3,1
12692,21,71,67,47,5.0,1
12693,21,66,70,64,5.4,1
12694,25,58,55,78,5.2,1
12695,24,61,69,63,6.2,1
12696,20,86,80,66,8.6,1
12697,20,51,87,67,7.9,1
12698,21,61,54,69,2.6,1
12699,19,72,75,78,6.9,1
12700,24,90,67,92,8.4,1
12701,23,78,69,78,6.4,1
12702,21,79,83,69,7.9,1
12703,19,76,76,100,9.9,1
12704,21,68,70,71,7.8,1
12705,19,64,57,63,6.0,1
12706,21,86,61,79,7.8,1
12707,17,87,58,73,5.8,1
12708,22,72,71,76,5.6,1
12709,20,59,59,62,4.7,1
12710,20,78,70,93,8.9,1
12711,24,56,80,56,3.7,1
12712,18,93,72,71,8.9,1
12713,20,68,76,55,6.6,1
12714,18,55,56,55,2.4,1
12715,17,85,71,79,6.3,1
12716,19,43,28,58,0.9,0
12717,24,80,83,76,6.9,1
12718,22,85,76,71,7.4,1
12719,23,63,69,75,4.2,1
12720,18,89,78,70,5.8,1
12721,22,100,99,87,9.8,1
12722,24,66,51,54,4.4,1
12723,24,50,49,43,3.2,1
12724,20,74,72,88,8.8,1
12725,22,88,74,100,9.8,1
12726,21,57,78,72,5.5,1
12727,25,80,64,84,7.7,1
12728,24,98,73,87,8.5,1
12729,18,62,42,63,3.9,1
12730,23,63,68,50,4.4,1
12731,23,88,75,85,8.2,1
12732,17,89,89,95,9.2,1
12733,17,62,77,77,6.7,1
12734,20,56,41,60,3.6,1
12735,21,100,84,88,9.9,1
12736,20,66,49,64,4.3,1
12737,23,55,64,78,4.8,1
12738,19,70,62,73,6.3,1
12739,23,65,97,87,8.9,1
12740,24,58,99,86,7.4,1
12741,22,82,66,78,6.4,1
12742,22,72,70,73,6.5,1
12743,24,74,43,55,5.6,1
12744,24,85,53,77,6.7,1
12745,23,50,49,59,0.5,1
12746,22,72,62,52,4.8,1
12747,22,73,71,74,6.0,1
12748,22,70,47,60,3.0,1
12749,24,89,71,51,6.3,1
12750,17,68,38,70,5.1,1
12751,21,86,75,95,9.4,1
12752,19,86,84,82,9.0,1
12753,24,63,78,46,4.5,1
12754,22,63,63,71,5.2,1
12755,18,78,70,78,5.3,1
12756,23,60,54,57,4.5,1
12757,23,65,71,68,5.9,1
12758,21,70,53,59,3.8,1
12759,24,67,75,61,3.0,1
12760,21,97,67,70,6.9,1
12761,17,86,69,86,6.9,1
12762,25,69,66,74,3.7,1
12763,20,86,78,70,7.5,1
12764,18,61,56,76,4.1,1
12765,20,76,71,56,6.1,1
12766,25,82,62,68,7.3,1
12767,18,62,67,74,5.4,1
12768,20,72,74,73,6.5,1
12769,18,73,56,66,4.4,1
12770,21,66,60,70,5.1,1
12771,19,72,57,62,5.0,1
12772,18,70,44,74,3.9,1
12773,25,75,68,73,5.1,1
12774,21,71,47,55,2.1,1
12775,21,58,66,73,4.4,1
12776,17,82,61,70,4.9,1
12777,22,70,69,64,4.9,1
12778,23,74,46,64,5.0,1
12779,17,75,53,58,5.4,1
12780,25,79,61,67,6.6,1
12781,24,70,85,74,7.4,1
12782,24,70,63,64,4.1,1
12783,23,43,52,51,2.9,1
12784,21,79,51,61,3.2,1
12785,19,67,67,60,4.4,1
12786,25,76,56,59,4.7,1
12787,23,68,66,67,3.8,1
12788,24,56,51,60,2.6,1
12789,22,58,74,64,4.5,1
12790,21,62,57,75,5.9,1
12791,24,81,69,62,6.8,1
12792,19,70,51,53,4.3,1
12793,23,70,78,62,4.6,1
12794,18,59,57,60,3.5,1
12795,19,72,55,74,5.4,1
12796,18,56,48,55,3.6,1
12797,21,67,75,67,6.8,1
12798,23,49,31,64,1.6,1
12799,17,62,60,55,4.7,1
12800,25,86,59,79,6.2,1
12801,17,56,65,69,5.9,1
12802,17,93,90,82,11.4,1
12803,24,78,67,61,6.3,1
12804,22,79,54,58,3.3,1
12805,22,61,66,73,5.3,1
12806,25,41,67,54,1.6,1
12807,20,74,77,75,5.3,1
12808,24,62,54,69,3.7,1
12809,20,74,80,82,7.5,1
12810,18,67,67,71,4.3,1
12811,24,75,60,62,5.2,1
12812,23,70,59,70,4.1,1
12813,20,87,86,100,9.3,1
12814,25,78,55,74,4.8,1
12815,25,87,79,79,9.5,1
12816,24,76,70,69,7.3,1
12817,17,80,67,73,6.6,1
12818,23,59,65,78,6.3,1
12819,21,78,73,73,6.4,1
12820,23,47,48,43,1.3,1
12821,25,52,69,72,4.9,1
12822,18,80,98,83,7.4,1
12823,20,63,59,60,5.4,1
12824,20,39,55,65,2.4,1
12825,18,59,70,69,5.4,1
12826,19,100,91,86,9.2,1
12827,24,74,80,82,8.2,1
12828,25,71,54,70,5.4,1
12829,22,66,67,72,7.6,1
12830,18,86,63,69,4.7,1
12831,18,53,43,55,1.8,1
12832,23,53,42,64,3.5,1
12833,24,91,71,78,8.9,1
12834,24,86,55,69,4.9,1
12835,22,62,53,66,5.0,1
12836,24,58,87,56,4.8,1
12837,17,100,85,88,9.7,1
12838,25,82,81,90,9.1,1
12839,17,86,94,89,10.4,1
12840,19,45,82,65,5.2,1
12841,25,71,72,74,6.2,1
12842,21,41,62,50,2.2,1
12843,25,76,73,87,8.7,1
12844,25,37,46,66,2.9,1
12845,22,83,76,69,6.0,1
12846,17,43,64,60,3.1,1
12847,23,43,68,54,4.2,1
12848,22,51,59,67,3.7,1
12849,25,75,52,61,4.2,1
12850,23,59,55,41,4.3,1
12851,20,60,72,65,4.3,1
12852,23,80,66,73,7.3,1
12853,18,57,57,50,3.1,1
12854,22,83,59,79,6.0,1
12855,22,77,74,74,8.2,1
12856,18,61,50,57,4.4,1
12857,20,84,58,72,3.9,1
12858,24,67,58,70,5.0,1
12859,24,81,58,69,8.1,1
12860,24,68,73,69,5.9,1
12861,24,39,66,57,4.3,1
12862,17,81,70,61,6.6,1
12863,18,75,44,47,3.1,1
12864,20,87,60,80,7.0,1
12865,25,66,92,64,6.4,1
12866,19,63,36,57,4.8,1
12867,22,64,47,59,3.7,1
12868,23,63,78,84,3.5,1
12869,24,80,94,77,6.7,1
12870,23,81,93,85,8.2,1
12871,19,59,65,54,4.1,1
12872,22,74,63,75,6.5,1
12873,21,59,30,51,0.9,1
12874,20,92,64,57,4.2,1
12875,17,63,57,66,5.4,1
12876,23,62,72,55,3.5,1
12877,24,56,38,62,3.4,1
12878,18,65,61,61,4.0,1
12879,23,80,77,64,6.1,1
12880,22,64,74,64,5.1,1
12881,21,27,54,58,0.6,0
12882,20,59,50,41,0.8,1
12883,18,64,61,58,4.2,1
12884,22,69,78,74,6.5,1
12885,21,41,48,45,0.5,1
12886,18,67,64,75,4.4,1
12887,23,56,61,74,4.3,1
12888,22,75,74,90,8.6,1
12889,25,52,48,71,4.7,1
12890,21,65,56,79,6.3,1
12891,25,76,62,69,5.8,1
12892,25,35,45,46,0.8,1
12893,17,87,62,69,7.2,1
12894,21,58,57,56,6.0,1
12895,25,74,66,69,6.6,1
12896,23,100,100,89,12.0,1
12897,22,57,25,50,0.9,0
12898,22,92,71,100,9.3,1
12899,23,65,64,59,4.9,1
12900,17,69,80,68,6.1,1
12901,20,74,86,87,5.4,1
12902,17,67,58,58,4.6,1
12903,22,59,56,54,4.2,1
12904,20,75,66,69,6.2,1
12905,17,53,54,50,2.2,1
12906,25,69,71,84,7.2,1
12907,20,61,63,66,4.6,1
12908,22,62,42,49,3.0,1
12909,23,55,44,67,4.5,1
12910,24,91,83,80,8.3,1
12911,25,57,58,51,4.3,1
12912,25,49,77,75,6.3,1
12913,24,67,61,67,3.9,1
12914,19,48,57,62,7.2,1
12915,18,64,87,62,7.0,1
12916,21,100,82,79,9.6,1
12917,17,77,56,61,5.1,1
12918,19,84,66,79,7.0,1
12919,17,58,54,65,5.7,1
12920,19,78,80,77,8.4,1
12921,20,74,57,53,3.9,1
12922,23,81,92,82,7.1,1
12923,21,78,69,60,5.1,1
12924,21,85,84,58,5.4,1
12925,17,76,56,69,5.7,1
12926,24,58,64,80,6.1,1
12927,20,73,73,71,5.2,1
12928,21,68,73,65,6.0,1
12929,18,70,79,77,9.0,1
12930,17,86,63,64,7.7,1
12931,25,88,51,92,7.4,1
12932,18,63,59,78,4.5,1
12933,22,63,55,63,3.5,1
12934,17,56,75,75,7.6,1
12935,17,87,58,65,7.4,1
12936,25,89,69,78,8.7,1
12937,20,65,64,71,4.2,1
12938,25,53,69,73,5.0,1
12939,21,37,53,51,1.9,1
12940,23,85,58,72,4.6,1
12941,17,67,62,86,7.7,1
12942,22,65,71,65,4.5,1
12943,24,64,78,82,6.9,1
12944,17,44,58,81,5.1,1
12945,25,76,76,88,6.2,1
12946,19,64,54,53,3.0,1
12947,17,52,59,73,5.7,1
12948,17,58,54,56,0.5,1
12949,22,61,64,66,5.1,1
12950,22,42,46,66,1.9,1
12951,17,68,63,78,8.2,1
12952,19,84,60,73,7.2,1
12953,23,53,77,60,6.5,1
12954,19,70,83,64,8.8,1
12955,19,64,45,57,3.4,1
12956,19,87,68,55,9.3,1
12957,23,67,94,87,7.6,1
12958,20,79,68,74,5.0,1
12959,20,67,87,83,8.0,1
12960,19,56,70,69,3.1,1
12961,25,57,49,59,3.7,1
12962,18,59,77,65,4.2,1
12963,20,61,49,60,4.3,1
12964,24,56,63,70,3.2,1
12965,22,77,75,55,8.2,1
12966,23,64,70,76,4.9,1
12967,23,82,66,54,6.3,1
12968,18,60,65,61,4.2,1
12969,20,58,63,44,1.5,1
12970,22,72,79,69,6.1,1
12971,19,54,48,48,1.3,1
12972,25,75,55,64,5.3,1
12973,20,44,50,62,2.5,1
12974,18,93,87,86,9.9,1
12975,22,74,80,84,7.5,1
12976,17,59,77,72,5.7,1
12977,22,88,69,64,8.3,1
12978,17,56,48,82,3.6,1
12979,24,77,60,54,6.7,1
12980,21,43,65,72,5.9,1
12981,22,78,70,77,6.1,1
12982,18,100,80,81,8.3,1
12983,18,75,57,72,7.1,1
12984,25,68,58,83,6.1,1
12985,19,48,44,65,1.9,1
12986,22,65,74,60,3.4,1
12987,21,64,60,63,5.2,1
12988,20,75,51,61,5.7,1
12989,18,75,59,52,3.0,1
12990,24,99,85,86,10.8,1
12991,23,80,66,65,8.8,1
12992,18,62,65,72,6.8,1
12993,22,65,62,76,5.7,1
12994,24,64,62,61,5.0,1
12995,23,46,66,60,3.4,1
12996,17,80,71,71,5.7,1
12997,21,76,69,74,6.1,1
12998,18,46,64,56,2.8,1
12999,22,53,64,86,6.2,1
13000,23,74,57,67,5.2,1
13001,23,34,51,41,1.3,1
13002,19,61,60,57,3.6,1
13003,23,60,47,76,4.6,1
13004,21,94,97,94,9.7,1
13005,24,81,60,57,6.7,1
13006,24,48,59,55,2.6,1
13007,23,82,75,67,6.6,1
13008,22,51,21,63,2.1,0
13009,18,78,77,66,7.9,1
13010,22,64,77,78,4.5,1
13011,25,90,57,54,5.3,1
13012,18,79,58,77,8.4,1
13013,17,40,53,47,2.7,1
13014,21,48,57,63,2.4,1
13015,22,70,59,45,4.2,1
13016,19,75,65,75,7.8,1
13017,24,54,41,54,2.2,1
13018,23,43,29,42,0.5,0
13019,18,36,42,75,4.5,1
13020,23,65,66,87,6.7,1
13021,17,78,80,74,8.1,1
13022,25,46,63,65,4.5,1
13023,23,53,64,59,4.6,1
13024,22,75,81,65,8.0,1
13025,18,48,62,43,1.4,1
13026,19,68,62,55,4.6,1
13027,17,67,70,80,5.9,1
13028,21,76,73,75,6.5,1
13029,25,56,62,55,4.4,1
13030,22,71,66,60,5.6,1
13031,21,62,46,41,0.5,1
13032,19,65,75,46,4.1,1
13033,21,70,83,76,6.5,1
13034,24,49,39,59,3.3,1
13035,18,69,68,84,5.6,1
13036,21,70,69,53,6.5,1
13037,22,70,74,73,4.7,1
13038,24,52,66,78,5.9,1
13039,24,57,59,70,3.4,1
13040,21,70,57,68,5.0,1
13041,25,75,78,81,6.8,1
13042,20,66,54,72,5.8,1
13043,25,59,57,56,4.2,1
13044,23,59,56,66,6.0,1
13045,22,79,68,70,7.1,1
13046,20,53,42,62,1.0,1
13047,18,64,83,88,8.0,1
13048,24,73,60,73,4.8,1
13049,22,65,84,72,6.4,1
13050,19,75,73,59,8.1,1
13051,23,74,42,64,2.5,1
13052,23,77,56,69,3.9,1
13053,22,51,67,68,4.9,1
13054,18,48,75,66,3.8,1
13055,24,74,74,74,9.3,1
13056,17,76,74,58,3.6,1
13057,17,57,58,56,4.3,1
13058,22,55,62,68,5.9,1
13059,21,70,62,66,2.9,1
13060,25,70,76,69,4.6,1
13061,23,94,73,61,6.2,1
13062,18,71,48,82,4.8,1
13063,23,67,68,69,5.3,1
13064,19,66,82,57,4.3,1
13065,17,50,29,53,2.2,0
13066,24,84,72,65,6.2,1
13067,19,98,78,84,9.4,1
13068,24,52,56,56,5.5,1
13069,23,80,77,72,6.0,1
13070,18,64,54,81,7.0,1
13071,17,80,50,64,2.7,1
13072,23,99,90,84,9.2,1
13073,17,58,75,74,5.9,1
13074,22,86,85,84,9.1,1
13075,24,71,60,71,3.9,1
13076,23,79,80,80,9.5,1
13077,20,62,67,66,7.2,1
13078,17,74,60,75,6.7,1
13079,17,69,75,79,6.0,1
13080,20,57,65,62,5.0,1
13081,21,91,84,92,8.1,1
13082,23,56,58,72,5.8,1
13083,20,49,40,61,1.2,1
13084,17,59,60,48,3.0,1
13085,23,70,41,73,5.1,1
13086,18,82,43,75,6.2,1
13087,18,65,75,86,5.4,1
13088,24,53,69,82,8.2,1
13089,21,46,50,58,1.2,1
13090,18,77,70,61,5.8,1
13091,21,50,59,56,1.5,1
13092,24,74,67,84,7.2,1
13093,22,73,60,64,5.3,1
13094,19,78,62,65,6.4,1
13095,24,42,64,79,3.6,1
13096,25,80,83,75,8.3,1
13097,21,76,87,84,7.8,1
13098,18,74,58,68,6.8,1
13099,18,47,86,63,5.2,1
13100,23,87,67,71,6.8,1
13101,17,61,58,67,3.9,1
13102,18,80,74,85,7.4,1
13103,20,100,70,76,9.1,1
13104,17,83,70,87,7.9,1
13105,20,46,73,63,3.9,1
13106,21,71,83,69,6.3,1
13107,25,63,56,63,2.7,1
13108,17,74,81,85,6.8,1
13109,21,89,73,76,6.5,1
13110,18,42,48,47,1.4,1
13111,25,70,47,60,2.9,1
13112,22,74,54,71,4.9,1
13113,18,66,55,60,4.8,1
13114,19,60,70,61,2.8,1
13115,24,62,77,65,6.4,1
13116,17,68,82,76,6.1,1
13117,19,72,67,80,5.1,1
13118,17,59,49,61,3.8,1
13119,24,78,80,83,7.8,1
13120,17,93,92,90,9.1,1
13121,21,44,67,60,4.4,1
13122,20,66,47,67,4.2,1
13123,23,90,55,82,6.6,1
13124,21,61,68,80,4.7,1
13125,24,54,61,64,5.2,1
13126,17,71,75,63,7.1,1
13127,21,35,41,58,1.3,1
13128,20,83,78,80,8.4,1
13129,19,68,55,69,5.7,1
13130,21,68,64,60,4.6,1
13131,19,66,71,75,5.3,1
13132,24,70,72,62,5.4,1
13133,19,57,37,48,1.7,1
13134,17,70,83,78,8.8,1
13135,25,72,60,77,5.6,1
13136,25,87,84,59,6.5,1
13137,22,67,83,66,7.6,1
13138,17,62,56,53,3.3,1
13139,24,85,91,89,6.5,1
13140,18,54,55,68,4.9,1
13141,25,84,72,65,7.4,1
13142,24,46,52,50,0.8,1
13143,19,77,85,74,5.3,1
13144,21,54,74,81,4.2,1
13145,25,72,77,58,6.5,1
13146,17,57,60,62,6.5,1
13147,25,66,50,59,3.9,1
13148,20,66,66,59,3.9,1
13149,20,73,52,64,5.3,1
13150,20,65,60,60,3.5,1
13151,25,75,81,93,7.4,1
13152,22,50,47,54,4.7,1
13153,24,57,51,51,0.5,1
13154,20,64,71,70,4.7,1
13155,19,62,52,46,3.2,1
13156,17,51,49,68,1.9,1
13157,23,76,36,57,2.8,1
13158,20,63,65,59,5.7,1
13159,24,74,61,92,8.4,1
13160,19,55,61,76,6.2,1
13161,17,64,56,58,4.2,1
13162,21,91,57,78,6.5,1
13163,18,65,49,68,4.5,1
13164,19,64,47,49,4.0,1
13165,22,67,67,46,3.0,1
13166,19,53,49,57,1.6,1
13167,19,76,74,49,4.6,1
13168,22,83,62,78,5.8,1
13169,21,61,60,55,5.3,1
13170,25,50,57,73,4.6,1
13171,17,66,27,73,3.4,0
13172,19,77,75,77,6.8,1
13173,19,45,52,24,2.6,0
13174,22,68,72,84,7.2,1
13175,24,52,35,56,3.3,1
13176,19,62,58,61,3.8,1
13177,19,65,48,50,2.3,1
13178,22,74,62,79,4.4,1
13179,24,85,73,77,7.6,1
13180,22,70,65,68,6.6,1
13181,19,100,79,88,7.7,1
13182,20,73,80,80,6.6,1
13183,17,54,51,49,3.1,1
13184,24,51,48,68,4.8,1
13185,20,57,44,64,3.8,1
13186,22,85,81,65,8.4,1
13187,19,41,68,66,2.9,1
13188,22,67,55,75,7.5,1
13189,25,72,63,94,7.5,1
13190,25,77,78,95,9.5,1
13191,19,56,41,67,4.6,1
13192,19,86,70,73,7.1,1
13193,20,73,89,67,10.5,1
13194,23,64,64,70,4.1,1
13195,19,59,47,55,2.1,1
13196,24,46,45,49,1.4,1
13197,24,73,61,74,7.1,1
13198,22,50,31,67,1.4,1
13199,20,71,60,77,4.7,1
13200,21,88,73,84,6.5,1
13201,18,57,67,60,5.9,1
13202,22,63,80,85,6.4,1
13203,19,62,70,65,6.0,1
13204,22,80,83,85,8.3,1
13205,21,55,58,66,3.4,1
13206,18,68,78,61,4.0,1
13207,21,54,53,64,3.8,1
13208,21,67,79,59,7.3,1
13209,25,69,75,76,7.5,1
13210,24,73,76,69,6.5,1
13211,23,89,79,97,8.1,1
13212,19,57,54,59,2.9,1
13213,20,78,84,75,9.2,1
13214,22,72,84,81,8.9,1
13215,19,89,78,68,7.1,1
13216,25,67,95,69,9.4,1
13217,24,51,53,59,1.9,1
13218,22,70,49,64,4.3,1
13219,20,59,60,71,3.9,1
13220,23,69,67,87,7.1,1
13221,19,64,51,77,3.2,1
13222,24,64,69,76,7.2,1
13223,17,63,68,85,8.5,1
13224,19,78,47,76,7.0,1
13225,21,61,82,49,6.1,1
13226,21,60,51,71,3.3,1
13227,18,59,40,66,3.6,1
13228,24,82,78,83,8.2,1
13229,21,73,78,69,7.2,1
13230,23,73,63,62,5.4,1
13231,23,57,49,64,4.6,1
13232,21,57,33,57,1.0,1
13233,24,46,78,42,3.1,1
13234,25,97,68,85,9.7,1
13235,20,77,38,73,2.7,1
13236,20,71,64,68,5.9,1
13237,24,93,82,58,7.7,1
13238,17,75,70,56,2.7,1
13239,20,67,64,72,5.9,1
13240,22,77,71,79,7.6,1
13241,20,60,52,69,5.5,1
13242,22,87,100,100,11.8,1
13243,21,55,50,56,1.8,1
13244,25,61,74,78,7.8,1
13245,25,75,68,61,5.1,1
13246,20,77,75,82,7.2,1
13247,20,79,68,87,6.5,1
13248,24,60,72,56,3.9,1
13249,20,77,51,69,6.0,1
13250,18,53,51,32,1.4,1
13251,18,79,74,65,6.8,1
13252,17,80,64,88,6.2,1
13253,21,61,77,70,6.9,1
13254,22,71,81,78,7.8,1
13255,25,95,79,64,6.3,1
13256,21,71,65,73,5.8,1
13257,22,43,55,59,3.6,1
13258,22,44,64,66,3.9,1
13259,19,78,73,78,8.1,1
13260,20,76,63,92,8.7,1
13261,17,58,72,68,5.0,1
13262,20,86,47,61,5.6,1
13263,17,56,61,55,3.5,1
13264,21,87,100,60,8.1,1
13265,24,77,76,74,7.0,1
13266,24,83,75,83,9.8,1
13267,21,49,53,75,3.6,1
13268,18,72,66,54,4.7,1
13269,22,47,67,63,6.0,1
13270,17,83,78,67,6.9,1
13271,23,68,78,64,5.0,1
13272,20,66,71,50,3.6,1
13273,21,76,61,72,7.4,1
13274,22,62,72,74,7.1,1
13275,17,64,62,61,3.5,1
13276,25,89,92,90,8.5,1
13277,20,74,79,77,8.1,1
13278,24,76,59,68,5.8,1
13279,21,72,70,79,5.7,1
13280,24,78,88,72,6.7,1
13281,17,52,55,50,3.6,1
